aligned_name,source,taxonIDClean,taxonomicStatusClean,alternativeTaxonomicStatusClean,acceptedNameUsageID,canonicalName,scientificNameAuthorship,taxonRank,taxonomicStatus,family,subclass,taxonDistribution,ccAttributionIRI
Dodonaea viscosa,APC,https://id.biodiversity.org.au/node/apni/7873835,accepted,NA,https://id.biodiversity.org.au/node/apni/7873835,Dodonaea viscosa,Jacq.,Species,accepted,Sapindaceae,Magnoliidae,"WA, ChI, CoI, NT, SA, Qld, NSW, LHI, NI, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51220802
Eremophila,APC,https://id.biodiversity.org.au/taxon/apni/51300104,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51300104,Eremophila,R.Br.,Genus,accepted,Scrophulariaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51250129
Eremophila freelingii,APC,https://id.biodiversity.org.au/node/apni/7946755,accepted,misapplied,https://id.biodiversity.org.au/node/apni/7946755,Eremophila freelingii,F.Muell.,Species,accepted,Scrophulariaceae,Magnoliidae,"NT, SA, Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51240095
Eremophila interstans,APC,https://id.biodiversity.org.au/node/apni/2895125,accepted,NA,https://id.biodiversity.org.au/node/apni/2895125,Eremophila interstans,(S.Moore) Diels,Species,accepted,Scrophulariaceae,Magnoliidae,"WA, SA",https://id.biodiversity.org.au/tree/51354547/51239726
Eremophila latrobei,APC,https://id.biodiversity.org.au/taxon/apni/51294182,accepted,taxonomic synonym,https://id.biodiversity.org.au/taxon/apni/51294182,Eremophila latrobei,F.Muell.,Species,accepted,Scrophulariaceae,Magnoliidae,"WA, NT, SA, Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51239976
Eremophila longifolia,APC,https://id.biodiversity.org.au/node/apni/2902046,accepted,NA,https://id.biodiversity.org.au/node/apni/2902046,Eremophila longifolia,(R.Br.) F.Muell.,Species,accepted,Scrophulariaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51239982
Eremophila oppositifolia,APC,https://id.biodiversity.org.au/node/apni/7951462,accepted,NA,https://id.biodiversity.org.au/node/apni/7951462,Eremophila oppositifolia,R.Br.,Species,accepted,Scrophulariaceae,Magnoliidae,"WA, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51239787
Eremophila paisleyi,APC,https://id.biodiversity.org.au/node/apni/2913704,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2913704,Eremophila paisleyi,F.Muell.,Species,accepted,Scrophulariaceae,Magnoliidae,"WA, NT, SA",https://id.biodiversity.org.au/tree/51354547/51239730
Eremophila pantonii,APC,https://id.biodiversity.org.au/node/apni/2903796,accepted,NA,https://id.biodiversity.org.au/node/apni/2903796,Eremophila pantonii,F.Muell.,Species,accepted,Scrophulariaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51239906
Eremophila scoparia,APC,https://id.biodiversity.org.au/node/apni/2898141,accepted,NA,https://id.biodiversity.org.au/node/apni/2898141,Eremophila scoparia,(R.Br.) F.Muell.,Species,accepted,Scrophulariaceae,Magnoliidae,"WA, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51239807
Eremophila serrulata,APC,https://id.biodiversity.org.au/node/apni/2909217,accepted,pro parte misapplied,https://id.biodiversity.org.au/node/apni/2909217,Eremophila serrulata,(A.Cunn. ex A.DC.) Druce,Species,accepted,Scrophulariaceae,Magnoliidae,"WA, NT, SA, NSW",https://id.biodiversity.org.au/tree/51354547/51240019
Eremophila sturtii,APC,https://id.biodiversity.org.au/node/apni/2916236,accepted,NA,https://id.biodiversity.org.au/node/apni/2916236,Eremophila sturtii,R.Br.,Species,accepted,Scrophulariaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51239729
Erythrophleum chlorostachys,APC,https://id.biodiversity.org.au/node/apni/2892724,accepted,NA,https://id.biodiversity.org.au/node/apni/2892724,Erythrophleum chlorostachys,(F.Muell.) Baill.,Species,accepted,Fabaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/tree/51354547/51307236
Eschenbachia leucantha,APC,https://id.biodiversity.org.au/node/apni/6996391,accepted,NA,https://id.biodiversity.org.au/node/apni/6996391,Eschenbachia leucantha,(D.Don) Brouillet,Species,accepted,Asteraceae,Magnoliidae,"Qld, NSW (naturalised)",https://id.biodiversity.org.au/tree/51354547/51244106
Eucalyptus,APC,https://id.biodiversity.org.au/taxon/apni/51350516,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51350516,Eucalyptus,L'Hér.,Genus,accepted,Myrtaceae,Magnoliidae,"WA (native and naturalised), NT, SA (native and naturalised), Qld, NSW (native and naturalised), NI (naturalised), ACT (native and naturalised), Vic (native and naturalised), Tas",https://id.biodiversity.org.au/tree/51354547/51231004
Eucalyptus acmenoides,APC,https://id.biodiversity.org.au/node/apni/2919575,accepted,NA,https://id.biodiversity.org.au/node/apni/2919575,Eucalyptus acmenoides,Schauer,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51346139
Eucalyptus agglomerata,APC,https://id.biodiversity.org.au/node/apni/2916855,accepted,NA,https://id.biodiversity.org.au/node/apni/2916855,Eucalyptus agglomerata,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51231547
Eucalyptus alba,APC,https://id.biodiversity.org.au/node/apni/2911445,accepted,NA,https://id.biodiversity.org.au/node/apni/2911445,Eucalyptus alba,Reinw. ex Blume,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/tree/51354547/51231212
Eucalyptus albens,APC,https://id.biodiversity.org.au/node/apni/2910848,accepted,taxonomic synonym,https://id.biodiversity.org.au/node/apni/2910848,Eucalyptus albens,Benth.,Species,accepted,Myrtaceae,Magnoliidae,"SA, Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51346141
Eucalyptus amplifolia,APC,https://id.biodiversity.org.au/node/apni/2890577,accepted,NA,https://id.biodiversity.org.au/node/apni/2890577,Eucalyptus amplifolia,Naudin,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51231490
Eucalyptus amygdalina,APC,https://id.biodiversity.org.au/node/apni/7708577,accepted,pro parte misapplied,https://id.biodiversity.org.au/node/apni/7708577,Eucalyptus amygdalina,Labill.,Species,accepted,Myrtaceae,Magnoliidae,Tas,https://id.biodiversity.org.au/tree/51354547/51231554
Eucalyptus andrewsii,APC,https://id.biodiversity.org.au/node/apni/2907566,accepted,NA,https://id.biodiversity.org.au/node/apni/2907566,Eucalyptus andrewsii,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51303794
Eucalyptus annulata,APC,https://id.biodiversity.org.au/node/apni/2912807,accepted,NA,https://id.biodiversity.org.au/node/apni/2912807,Eucalyptus annulata,Benth.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51231217
Eucalyptus argillacea,APC,https://id.biodiversity.org.au/node/apni/2908043,accepted,NA,https://id.biodiversity.org.au/node/apni/2908043,Eucalyptus argillacea,W.Fitzg.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51231220
Eucalyptus argophloia,APC,https://id.biodiversity.org.au/node/apni/2897400,accepted,NA,https://id.biodiversity.org.au/node/apni/2897400,Eucalyptus argophloia,Blakely,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/tree/51354547/51231221
Eucalyptus aromaphloia,APC,https://id.biodiversity.org.au/node/apni/2910690,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2910690,Eucalyptus aromaphloia,L.D.Pryor & J.H.Willis,Species,accepted,Myrtaceae,Magnoliidae,Vic,https://id.biodiversity.org.au/tree/51354547/51231222
Eucalyptus baileyana,APC,https://id.biodiversity.org.au/node/apni/2890649,accepted,NA,https://id.biodiversity.org.au/node/apni/2890649,Eucalyptus baileyana,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51231230
Eucalyptus bakeri,APC,https://id.biodiversity.org.au/node/apni/2898933,accepted,NA,https://id.biodiversity.org.au/node/apni/2898933,Eucalyptus bakeri,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51231231
Eucalyptus baxteri,APC,https://id.biodiversity.org.au/node/apni/2919557,accepted,taxonomic synonym | misapplied,https://id.biodiversity.org.au/node/apni/2919557,Eucalyptus baxteri,(Benth.) Maiden & Blakely ex J.M.Black,Species,accepted,Myrtaceae,Magnoliidae,"SA, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51231568
Eucalyptus bigalerita,APC,https://id.biodiversity.org.au/node/apni/2906877,accepted,NA,https://id.biodiversity.org.au/node/apni/2906877,Eucalyptus bigalerita,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT",https://id.biodiversity.org.au/tree/51354547/51231061
Eucalyptus blakelyi,APC,https://id.biodiversity.org.au/node/apni/2914510,accepted,NA,https://id.biodiversity.org.au/node/apni/2914510,Eucalyptus blakelyi,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW, ACT, Vic",https://id.biodiversity.org.au/tree/51354547/51306402
Eucalyptus bosistoana,APC,https://id.biodiversity.org.au/node/apni/2899671,accepted,NA,https://id.biodiversity.org.au/node/apni/2899671,Eucalyptus bosistoana,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51231241
Eucalyptus botryoides,APC,https://id.biodiversity.org.au/node/apni/5234975,accepted,NA,https://id.biodiversity.org.au/node/apni/5234975,Eucalyptus botryoides,Sm.,Species,accepted,Myrtaceae,Magnoliidae,"WA (naturalised), NSW, NI (naturalised), Vic (native and naturalised)",https://id.biodiversity.org.au/tree/51354547/51257880
Eucalyptus brachyandra,APC,https://id.biodiversity.org.au/node/apni/2911774,accepted,NA,https://id.biodiversity.org.au/node/apni/2911774,Eucalyptus brachyandra,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT",https://id.biodiversity.org.au/tree/51354547/51231242
Eucalyptus brachycalyx,APC,https://id.biodiversity.org.au/node/apni/2915101,accepted,NA,https://id.biodiversity.org.au/node/apni/2915101,Eucalyptus brachycalyx,Blakely,Species,accepted,Myrtaceae,Magnoliidae,"WA, SA",https://id.biodiversity.org.au/tree/51354547/51231576
Eucalyptus brassiana,APC,https://id.biodiversity.org.au/node/apni/2890831,accepted,NA,https://id.biodiversity.org.au/node/apni/2890831,Eucalyptus brassiana,S.T.Blake,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/tree/51354547/51231244
Eucalyptus brevifolia,APC,https://id.biodiversity.org.au/node/apni/2892640,accepted,NA,https://id.biodiversity.org.au/node/apni/2892640,Eucalyptus brevifolia,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT",https://id.biodiversity.org.au/tree/51354547/51231062
Eucalyptus bridgesiana,APC,https://id.biodiversity.org.au/node/apni/2894374,accepted,NA,https://id.biodiversity.org.au/node/apni/2894374,Eucalyptus bridgesiana,R.T.Baker,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW, ACT, Vic",https://id.biodiversity.org.au/tree/51354547/51232004
Eucalyptus burgessiana,APC,https://id.biodiversity.org.au/node/apni/2917807,accepted,NA,https://id.biodiversity.org.au/node/apni/2917807,Eucalyptus burgessiana,L.A.S.Johnson & Blaxell,Species,accepted,Myrtaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/tree/51354547/51306432
Eucalyptus caleyi,APC,https://id.biodiversity.org.au/taxon/apni/51289840,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51289840,Eucalyptus caleyi,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51289839
Eucalyptus caliginosa,APC,https://id.biodiversity.org.au/node/apni/2897506,accepted,NA,https://id.biodiversity.org.au/node/apni/2897506,Eucalyptus caliginosa,Blakely & McKie,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51231013
Eucalyptus calycogona,APC,https://id.biodiversity.org.au/node/apni/2904255,accepted,NA,https://id.biodiversity.org.au/node/apni/2904255,Eucalyptus calycogona,Turcz.,Species,accepted,Myrtaceae,Magnoliidae,"WA, SA, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51231265
Eucalyptus camaldulensis,APC,https://id.biodiversity.org.au/node/apni/2921040,accepted,NA,https://id.biodiversity.org.au/node/apni/2921040,Eucalyptus camaldulensis,Dehnh.,Species,accepted,Myrtaceae,Magnoliidae,"WA (native and naturalised), NT, SA, Qld, NSW, ACT, Vic",https://id.biodiversity.org.au/tree/51354547/51232005
Eucalyptus cambageana,APC,https://id.biodiversity.org.au/node/apni/2891657,accepted,NA,https://id.biodiversity.org.au/node/apni/2891657,Eucalyptus cambageana,Maiden,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/tree/51354547/51231270
Eucalyptus camfieldii,APC,https://id.biodiversity.org.au/node/apni/2886929,accepted,NA,https://id.biodiversity.org.au/node/apni/2886929,Eucalyptus camfieldii,Maiden,Species,accepted,Myrtaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/tree/51354547/51231584
Eucalyptus campaspe,APC,https://id.biodiversity.org.au/node/apni/2889508,accepted,NA,https://id.biodiversity.org.au/node/apni/2889508,Eucalyptus campaspe,S.Moore,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51231271
Eucalyptus capitellata,APC,https://id.biodiversity.org.au/node/apni/2909081,accepted,NA,https://id.biodiversity.org.au/node/apni/2909081,Eucalyptus capitellata,Sm.,Species,accepted,Myrtaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/tree/51354547/51231586
Eucalyptus cephalocarpa,APC,https://id.biodiversity.org.au/node/apni/2893054,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2893054,Eucalyptus cephalocarpa,Blakely,Species,accepted,Myrtaceae,Magnoliidae,"NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51231036
Eucalyptus cinerea,APC,https://id.biodiversity.org.au/node/apni/2903757,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2903757,Eucalyptus cinerea,F.Muell. ex Benth.,Species,accepted,Myrtaceae,Magnoliidae,"NSW, ACT",https://id.biodiversity.org.au/tree/51354547/51231290
Eucalyptus cladocalyx,APC,https://id.biodiversity.org.au/node/apni/7587088,accepted,NA,https://id.biodiversity.org.au/node/apni/7587088,Eucalyptus cladocalyx,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA (naturalised), SA, Vic (naturalised)",https://id.biodiversity.org.au/tree/51354547/51232052
Eucalyptus cloeziana,APC,https://id.biodiversity.org.au/node/apni/2893521,accepted,NA,https://id.biodiversity.org.au/node/apni/2893521,Eucalyptus cloeziana,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/tree/51354547/51231007
Eucalyptus cneorifolia,APC,https://id.biodiversity.org.au/taxon/apni/51289859,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51289859,Eucalyptus cneorifolia,DC.,Species,accepted,Myrtaceae,Magnoliidae,SA,https://id.biodiversity.org.au/tree/51354547/51289858
Eucalyptus coccifera,APC,https://id.biodiversity.org.au/taxon/apni/51289871,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51289871,Eucalyptus coccifera,Hook.f.,Species,accepted,Myrtaceae,Magnoliidae,Tas,https://id.biodiversity.org.au/tree/51354547/51289870
Eucalyptus conglomerata,APC,https://id.biodiversity.org.au/node/apni/2895822,accepted,NA,https://id.biodiversity.org.au/node/apni/2895822,Eucalyptus conglomerata,Maiden & Blakely,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/tree/51354547/51231295
Eucalyptus cornuta,APC,https://id.biodiversity.org.au/node/apni/2886613,accepted,NA,https://id.biodiversity.org.au/node/apni/2886613,Eucalyptus cornuta,Labill.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51231026
Eucalyptus cosmophylla,APC,https://id.biodiversity.org.au/node/apni/2910360,accepted,NA,https://id.biodiversity.org.au/node/apni/2910360,Eucalyptus cosmophylla,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,SA,https://id.biodiversity.org.au/tree/51354547/51231599
Eucalyptus crebra,APC,https://id.biodiversity.org.au/node/apni/2892197,accepted,NA,https://id.biodiversity.org.au/node/apni/2892197,Eucalyptus crebra,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51344137
Eucalyptus cunninghamii,APC,https://id.biodiversity.org.au/node/apni/2904626,accepted,isonym,https://id.biodiversity.org.au/node/apni/2904626,Eucalyptus cunninghamii,Sweet,Species,accepted,Myrtaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/tree/51354547/51269586
Eucalyptus curtisii,APC,https://id.biodiversity.org.au/node/apni/2910275,accepted,NA,https://id.biodiversity.org.au/node/apni/2910275,Eucalyptus curtisii,Blakely & C.T.White,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/tree/51354547/51231318
Eucalyptus cylindriflora,APC,https://id.biodiversity.org.au/node/apni/2915926,accepted,NA,https://id.biodiversity.org.au/node/apni/2915926,Eucalyptus cylindriflora,Maiden & Blakely,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51231320
Eucalyptus cypellocarpa,APC,https://id.biodiversity.org.au/node/apni/2912958,accepted,pro parte misapplied,https://id.biodiversity.org.au/node/apni/2912958,Eucalyptus cypellocarpa,L.A.S.Johnson,Species,accepted,Myrtaceae,Magnoliidae,"NSW, ACT, Vic",https://id.biodiversity.org.au/tree/51354547/51264056
Eucalyptus dalrympleana,APC,https://id.biodiversity.org.au/node/apni/2912408,accepted,NA,https://id.biodiversity.org.au/node/apni/2912408,Eucalyptus dalrympleana,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"SA, Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51231321
Eucalyptus dealbata,APC,https://id.biodiversity.org.au/node/apni/2909766,accepted,NA,https://id.biodiversity.org.au/node/apni/2909766,Eucalyptus dealbata,A.Cunn. ex Schauer,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51231611
Eucalyptus deanei,APC,https://id.biodiversity.org.au/node/apni/2904038,accepted,NA,https://id.biodiversity.org.au/node/apni/2904038,Eucalyptus deanei,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51231612
Eucalyptus decipiens,APC,https://id.biodiversity.org.au/taxon/apni/51290390,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51290390,Eucalyptus decipiens,Endl.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51289890
Eucalyptus delegatensis,APC,https://id.biodiversity.org.au/node/apni/2915692,accepted,NA,https://id.biodiversity.org.au/node/apni/2915692,Eucalyptus delegatensis,R.T.Baker,Species,accepted,Myrtaceae,Magnoliidae,"NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51231617
Eucalyptus diversicolor,APC,https://id.biodiversity.org.au/node/apni/2918255,accepted,NA,https://id.biodiversity.org.au/node/apni/2918255,Eucalyptus diversicolor,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51231335
Eucalyptus diversifolia,APC,https://id.biodiversity.org.au/node/apni/7612457,accepted,taxonomic synonym | pro parte misapplied,https://id.biodiversity.org.au/node/apni/7612457,Eucalyptus diversifolia,Bonpl.,Species,accepted,Myrtaceae,Magnoliidae,"WA, SA, Vic",https://id.biodiversity.org.au/tree/51354547/51232060
Eucalyptus dives,APC,https://id.biodiversity.org.au/taxon/apni/51289897,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51289897,Eucalyptus dives,Schauer,Species,accepted,Myrtaceae,Magnoliidae,"NSW, ACT, Vic",https://id.biodiversity.org.au/tree/51354547/51289896
Eucalyptus dumosa,APC,https://id.biodiversity.org.au/node/apni/2894653,accepted,misapplied | pro parte misapplied,https://id.biodiversity.org.au/node/apni/2894653,Eucalyptus dumosa,A.Cunn. ex J.Oxley,Species,accepted,Myrtaceae,Magnoliidae,"SA, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51231629
Eucalyptus dundasii,APC,https://id.biodiversity.org.au/node/apni/2914527,accepted,NA,https://id.biodiversity.org.au/node/apni/2914527,Eucalyptus dundasii,Maiden,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51231630
Eucalyptus dunnii,APC,https://id.biodiversity.org.au/node/apni/2914283,accepted,NA,https://id.biodiversity.org.au/node/apni/2914283,Eucalyptus dunnii,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51231336
Eucalyptus dwyeri,APC,https://id.biodiversity.org.au/node/apni/2903950,accepted,pro parte misapplied,https://id.biodiversity.org.au/node/apni/2903950,Eucalyptus dwyeri,Maiden & Blakely,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51231337
Eucalyptus ebbanoensis,APC,https://id.biodiversity.org.au/node/apni/2917676,accepted,NA,https://id.biodiversity.org.au/node/apni/2917676,Eucalyptus ebbanoensis,Maiden,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51231300
Eucalyptus elata,APC,https://id.biodiversity.org.au/node/apni/7616220,accepted,NA,https://id.biodiversity.org.au/node/apni/7616220,Eucalyptus elata,Dehnh.,Species,accepted,Myrtaceae,Magnoliidae,"NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51251079
Eucalyptus erythronema,APC,https://id.biodiversity.org.au/node/apni/9034773,accepted,NA,https://id.biodiversity.org.au/node/apni/9034773,Eucalyptus erythronema,Turcz.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51231633
Eucalyptus eudesmioides,APC,https://id.biodiversity.org.au/node/apni/2920895,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2920895,Eucalyptus eudesmioides,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51231962
Eucalyptus eugenioides,APC,https://id.biodiversity.org.au/node/apni/2908295,accepted,NA,https://id.biodiversity.org.au/node/apni/2908295,Eucalyptus eugenioides,Sieber ex Spreng.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51231641
Eucalyptus exserta,APC,https://id.biodiversity.org.au/node/apni/7620197,accepted,NA,https://id.biodiversity.org.au/node/apni/7620197,Eucalyptus exserta,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51232072
Eucalyptus fasciculosa,APC,https://id.biodiversity.org.au/node/apni/2896820,accepted,NA,https://id.biodiversity.org.au/node/apni/2896820,Eucalyptus fasciculosa,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"SA, Vic",https://id.biodiversity.org.au/tree/51354547/51231646
Eucalyptus fibrosa,APC,https://id.biodiversity.org.au/node/apni/7622844,accepted,NA,https://id.biodiversity.org.au/node/apni/7622844,Eucalyptus fibrosa,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW, NI (doubtfully naturalised)",https://id.biodiversity.org.au/tree/51354547/51231342
Eucalyptus foecunda,APC,https://id.biodiversity.org.au/node/apni/2889666,accepted,misapplied | pro parte misapplied,https://id.biodiversity.org.au/node/apni/2889666,Eucalyptus foecunda,Schauer,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51345229
Eucalyptus forrestiana,APC,https://id.biodiversity.org.au/node/apni/2915740,accepted,NA,https://id.biodiversity.org.au/node/apni/2915740,Eucalyptus forrestiana,Diels,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51231654
Eucalyptus gamophylla,APC,https://id.biodiversity.org.au/node/apni/2905684,accepted,NA,https://id.biodiversity.org.au/node/apni/2905684,Eucalyptus gamophylla,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT, SA, Qld",https://id.biodiversity.org.au/tree/51354547/51231297
Eucalyptus globoidea,APC,https://id.biodiversity.org.au/node/apni/5270850,accepted,NA,https://id.biodiversity.org.au/node/apni/5270850,Eucalyptus globoidea,Blakely,Species,accepted,Myrtaceae,Magnoliidae,"NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51231662
Eucalyptus globulus,APC,https://id.biodiversity.org.au/node/apni/5272169,accepted,NA,https://id.biodiversity.org.au/node/apni/5272169,Eucalyptus globulus,Labill.,Species,accepted,Myrtaceae,Magnoliidae,"WA (naturalised), SA, NSW, ACT (naturalised), Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51231664
Eucalyptus gomphocephala,APC,https://id.biodiversity.org.au/node/apni/2915651,accepted,NA,https://id.biodiversity.org.au/node/apni/2915651,Eucalyptus gomphocephala,DC.,Species,accepted,Myrtaceae,Magnoliidae,"WA, Vic (doubtfully naturalised)",https://id.biodiversity.org.au/tree/51354547/51264032
Eucalyptus gongylocarpa,APC,https://id.biodiversity.org.au/node/apni/2912227,accepted,NA,https://id.biodiversity.org.au/node/apni/2912227,Eucalyptus gongylocarpa,Blakely,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT, SA",https://id.biodiversity.org.au/tree/51354547/51231672
Eucalyptus goniocalyx,APC,https://id.biodiversity.org.au/node/apni/2897482,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2897482,Eucalyptus goniocalyx,F.Muell. ex Miq.,Species,accepted,Myrtaceae,Magnoliidae,"SA, NSW, ACT, Vic",https://id.biodiversity.org.au/tree/51354547/51231673
Eucalyptus gracilis,APC,https://id.biodiversity.org.au/node/apni/2905257,accepted,taxonomic synonym,https://id.biodiversity.org.au/node/apni/2905257,Eucalyptus gracilis,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA, SA, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51231684
Eucalyptus grandis,APC,https://id.biodiversity.org.au/node/apni/5274818,accepted,NA,https://id.biodiversity.org.au/node/apni/5274818,Eucalyptus grandis,W.Hill,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51343326
Eucalyptus griffithsii,APC,https://id.biodiversity.org.au/node/apni/2919546,accepted,NA,https://id.biodiversity.org.au/node/apni/2919546,Eucalyptus griffithsii,Maiden,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51232141
Eucalyptus haemastoma,APC,https://id.biodiversity.org.au/node/apni/2919453,accepted,NA,https://id.biodiversity.org.au/node/apni/2919453,Eucalyptus haemastoma,Sm.,Species,accepted,Myrtaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/tree/51354547/51340142
